author_id,author_name
1140,Richard W. Andrews
1141,Ioannis Andrianakis
1142,Cristina Andriani
1143,Kim Andriano
1144,David Andrich
1145,Rebecca Andridge
1146,Christophe Andrieu
1147,Sandrine Andrieu
1148,Eleni-rosalina Andrinopoulou
1149,Alexander Andronov
1150,Emmanouil Androulakis
1151,Irene Andrulis
1152,Zhanna Andrushchenko
1153,Cécile Ané
1154,Thierry Ané
1155,Germán Aneiros-pérez
1156,Charles Anello
1157,Alessandra Anemona
1158,Hallvard Ånestad
1159,Dragi Anevski
1160,C. W. Ang
1161,James S. Ang
1162,Qi Wei Ang
1163,Julio Angel Pardo
1164,Omer Angel
1165,María Angeles Gil
1166,Gustavo Angeles
1167,A Angelidou
1168,Claudia Angelini
1169,Viola Angelini
1170,Lefteris Angelis
1171,P. Angelopoulos
1172,Claude Angers
1173,Jean-françois Angers
1174,Marian Anghel
1175,Dana Angluin
1176,Patrick Ango Nze
1177,Adrian Angold
1178,Lars Angquist
1179,Joshua D. Angrist
1180,Jules Angst
1181,José M. Angulo
1182,John E. Angus
1183,Vo Anh
1184,Z. Anichich
1185,Carmen Anido
1186,P. Anilkumar
1187,A. A. Anis
1188,M. Z. Anis
1189,P. Anisha
1190,Vladimir V. Anisimov
1191,Mihai Anitescu
1192,G. V. S. R. Anjaneyulu
1193,Bruce E. Ankenman
1194,Donna P. Ankerst
1195,Smitha Ankinakatte
1196,Stefan Ankirchner
1197,Suresh Ankolekar
1198,Clermidy Annabelle
1199,Isabella Annesi
1200,David H. Annis
1201,Paola Annoni
1202,José M. Anoz
1203,Kazuo Anraku
1204,F. J. Anscombe
1205,Luc Anselin
1206,J. I. Ansell
1207,Phil Ansell
1208,Michael Anshelevich
1209,Craig F. Ansley
1210,Stephen Ansolabehere
1211,Jon Anson
1212,Kevin J. Anstrom
1213,Erika Antal
1214,Peter Antal
1215,Tamás Antal
1216,Alexia Antczak-bouckoms
1217,Philipp Antczak
1218,J. Antell
1219,Gerd Antes
1220,Honor M. Anthony
1221,James C. Anthony
1222,Martin Anthony
1223,J. Antic
1224,André Antille
1225,Gérard Antille
1226,Charles E. Antle
1227,Jaromír Antoch
1228,V. Antoine
1229,Michael F. Antolin
1230,Laura Antolini
1231,A. C. Antonakis
1232,Fabio Antonelli
1233,Patrick J. Antonelli
1234,Sabrina Antonelli
1235,Kristen J. Antonellis
1236,Arlette Antoni
1237,Anestis Antoniadis
1238,T. Antoniadou
1239,Isadora Antoniano-villalobos
1240,Zoran Antonijevic
1241,Antonis C. Antoniou
1242,Efi S. Antoniou
1243,Sergei N. Antonov
1244,A. Antonucci
1245,Ansa Alphonsa Antony
1246,András Antos
1247,Ana Mónica C. Antunes
1248,Marília Antunes
1249,Nelson Antunes
1250,Demetrios L. Antzoulakos
1251,Anuradha
1252,M. R. Anusree
1253,Michael Anyadike-danes
1254,Judith Anzures-cabrera
1255,S. I. Ao
1256,Kazuo Aoki
1257,Reiko Aoki
1258,Satoshi Aoki
1259,Chinatsu Aone
1260,Makoto Aoshima
1261,Miki Aoyagi
1262,Kazuki Aoyama
1263,Takahiro Aoyama
1264,Tatiyana Apanasovich
1265,Félix Aparicio-pérez
1266,Felipe Aparicio
1267,Teresa Aparicio
1268,Francisco Aparisi
1269,Nicholas Apergis
1270,Daniel W. Apley
1271,Giovanni Apolone
1272,S. Appadoo
1273,Martin J. B. Appel
1274,Carolyn Apperson-hansen
1275,J. Appiah
1276,David Applebaum
1277,John A. D. Appleby
1278,Kimberly E. Applegate
1279,David R. Appleton
1280,P. Apputhurai
1281,M. Aquaro
1282,S. S. Arab
1283,Alexandros A. Arabatzis
1284,Phipps Arabie
1285,Aaron Aragaki
1286,Bryon Aragam
1287,Davi Casale Aragon
1288,Jorge Aragon
1289,Yve Aragon
1290,Emanuela Aragona
1291,Takuji Arai
1292,Yoichi Arai
1293,T. Arak
1294,V. Arakelian
1295,Takamitsu Araki
1296,Yuko Araki
1297,Ottavio Arancio
1298,Francisco J. Aranda-ordaz
1299,Anita Araneda
1300,Gerardo Arango
1301,Ramin B. Arani
1302,Paula R. Arantes
1303,J. K. Arap Koske
1304,Wadih Arap
1305,Anastasios N. Arapis
1306,Girish Aras
1307,Jayanthi Arasan
1308,Mohammad Arashi
1309,K. T. Arasu
1310,N. Miklós Arató
1311,P. Araújo Santos
1312,Aloisio Araujo
1313,Carlos A. G. Araújo
1314,Márcio S. Araújo
1315,Maria Ivanilde Araújo
1316,Moacyr Araujo
1317,Jorge L. Aravena
1318,Aleksandr Aravkin
1319,Matthias Arbeiter
1320,Julyan Arbel
1321,Philipp Arbenz
1322,Sara Arber
1323,Samuel J. Arbes
1324,Giuseppe Arbia
1325,Patrick G. Arbogast
1326,Rosa Arboretti Giancristofaro
1327,Ignacio Arbués
1328,Thomas Arbutiski
1329,Massimo Arca
1330,A. Arcas
1331,S. Archambault
1332,Claude O. Archer
1333,Evan Archer
1334,G. E. B. Archer
1335,Kellie J. Archer
1336,Linda E. Archer
1337,N P Archer
1338,Philip G. Archer
1339,Blyth C. Archibald
1340,Margaret Archibald
1341,Miguel A. Arcones
1342,Antonio Arcos
1343,Ornella Arcudi
1344,Mostafa K. Ardakani
1345,A. Ardalan
1346,Ramón Ardanuy
1347,David Ardia
1348,I. Ardoino
1349,Mehreteab Aregay
1350,Reinaldo B. Arellano-valle
1351,Avelino Arellano
1352,Vincent C. Arena
1353,Eusebio Arenal-gutiérrez
1354,C. Arenas
1355,Barbora Arendacká
1356,Marek Arendarczyk
1357,Lidia R. Arends
1358,Jorge M. Arevalillo
1359,Mounir Arfi
1360,Dog̃an Argaç
1361,Nasser Reza Arghami
1362,Raffaele Argiento
1363,Lester M. Arguelles
1364,Louis-pierre Arguin
1365,Jenny Argyle
1366,Andreas Argyriou
1367,K. L. Arheart
1368,Massimo Aria
1369,Ery Arias-castro
1370,J. Pablo Arias-nicolás
1371,Marta Arias
1372,Engin Arıcan
1373,Çiğdem Arıcıgil Çilan
1374,Mario Ariet
1375,Osama Hasan Arif
1376,Serena Arima
1377,Akio Arimoto
1378,Miguel A. Ariño
1379,J. C. Arismendi
1380,G. Arivarignan
1381,Octavio Arizmendi
1382,H. Arizono
1383,Elja Arjas
1384,Mihir Arjunwadkar
1385,Michelle Arkin
1386,Sylvain Arlot
1387,Alessandro Arlotto
1388,Josef Arlt
1389,Artin Armagan
1390,Inés Armendáriz
1391,Diego Armentano
1392,Carmen Armero
1393,Gerhard Arminger
1394,Peter Armitage
1395,B. Armstrong
1396,Dale Armstrong
1397,David Armstrong
1398,Helen Armstrong
1399,John Armstrong
1400,Katrina Armstrong
1401,Marc P. Armstrong
1402,Nicola J. Armstrong
1403,Paul W. Armstrong
1404,R. D. Armstrong
1405,Scott N. Armstrong
1406,Susan Armstrong
1407,Thomas E. Armstrong
1408,Timothy Armstrong
1409,Raghunath Arnab
1410,Erna S. Arnardottir
1411,A. Neil Arnason
1412,Thorvaldur Arnason
1413,Catalina Arnau
1414,Jean-pierre Arnaud
1415,Marc Arnaudon
1416,Channing Arndt
1417,Stephan Arndt
1418,Steven K. Arndt
1419,Egil Arnesen
1420,Petter Arnesen
1421,Donna Arnett
1422,N. Arnheim
1423,Alice Arnold
1424,Barry C. Arnold
1425,Bernhard F. Arnold
1426,Dirk V. Arnold
1427,Douglas L. Arnold
1428,Gillian M. Arnold
1429,Jesse C. Arnold
1430,Jonathan Arnold
1431,Ludwig Arnold
1432,Mark Arnold
1433,Richard Arnold
1434,Steven Arnold
1435,Göran Arnoldsson
1436,Heidi Arnouts
1437,A Aro
1438,Leo A. Aroian
1439,Peter M. Aronow
1440,J. Arora
1441,Raman Arora
1442,Sangeeta Arora
1443,Vipin Arora
1444,Inmaculada Arostegui
1445,A. Bulak Arpat
1446,Bruno Arpino
1447,Richard Arratia
1448,Jutta Arrenberg
1449,Alex Arriaga
1450,Rodrigo Arriagada
1451,Ana Arribas-gil
1452,Imanol Arrieta-ibarra
1453,Geoffrey Arron
1454,Kenneth J. Arrow
1455,Antonio S. M. Arroyo
1456,Cassandra Arroyo
1457,Jaime Arrue
1458,D. G. Arsenjev
1459,Hafiz Muhammad Arshad
1460,Mohd. Arshad
1461,Hossein Arsham
1462,Fahrettin Arslan
1463,Olcay Arslan
1464,Javier Arsuaga
1465,J. R. Artalejo
1466,Carmen Arteaga
1467,Josu Arteche
1468,Andreas Artemiou
1469,David Arterburn
1470,Antonio Artés-rodríguez
1471,Rinaldo Artes
1472,Kathleen H. Arthur
1473,Miguel Artiach
1474,Thierry Artières
1475,J. Artiles
1476,Luis Artiles
1477,Manuel Artis
1478,Gerda R. J. Arts
1479,Shiri Artstein
1480,Zvi Artstein
1481,Juhan Aru
1482,Wiji Arulampalam
1483,S D Arumainayagam
1484,Banu Arun
1485,Srikesh G. Arunajadai
1486,G. Arunakumar
1487,Pere Arús
1488,Stelios Arvanitis
1489,L. Arvastson
1490,James N. Arvesen
1491,Martin Arvidsson
1492,A. S. Arya
1493,Subhash Aryal
1494,Mosen Aryan
1495,Martin J. Aryee
1496,B. Asaba
1497,H. Asad
1498,Amir R. Asadi
1499,Majid Asadi
1500,Peiman Asadi
1501,Md Asaduzaman
1502,Josephine K. Asafu-adjei
1503,Kiyoshi Asai
1504,Manabu Asai
1505,Koko Asakura
1506,Chooichiro Asano
1507,Özgür Asar
1508,Carlos Ascaso
1509,Joachim Asch
1510,Steven Ascher
1511,Claudio Asci
1512,Makonnen Asefa
1513,Nils Åsenblad
1514,N. M. Asghari
1515,Masoud Asgharian
1516,A. Asgharzadeh
1517,Arlene Ash
1518,Charles W. Ash
1519,G. Asha
1520,R. Ashauer
1521,Rosie Ashbolt
1522,J. Ashbridge
1523,David Ashby
1524,Deborah Ashby
1525,M. A. Ashby
1526,E. Ashe
1527,Adam Ashenfelter
1528,Orley Ashenfelter
1529,J. R. Ashford
1530,J. Wesson Ashford
1531,Heidi W. Ashih
1532,Takamaru Ashikaga
1533,Rie Ashizawa
1534,M. Y. Ashkar
1535,Allison E. Ashley-koch
1536,S. K. Ashour
1537,Shiva Ashta
1538,Mark E. Asiala
1539,Miroslav Asic
1540,Alexandru V. Asimit
1541,Jennifer Asimit
1542,M. J. Asins
1543,Osebekwin Asiribo
1544,M. M. Askar
1545,Manor Askenazi
1546,Muhammad 1 Aslam
1547,Muhammad 2 Aslam
1548,Muhammad 3 Aslam
1549,Shagufta Aslam
1550,Mihaela Aslan
1551,Helen Aslanidou
1552,Robert Aslett
1553,Søren Asmussen
1554,C. Asok
1555,N. Asomaning
1556,Sanjar Aspandiiarov
1557,Ognian Asparouhov
1558,Tihomir Asparouhov
1559,Laura Aspirot
1560,James Aspnes
1561,S. P. Asprey
1562,William H. Asquith
1563,Badiollah R. Asrabadi
1564,A. Asrat Atsedeweyn
1565,Houssein Assaad
1566,A. Assaf
1567,David Assaf
1568,I. Assani
1569,Amine Asselah
1570,Bernard Asselain
1571,Jérôme Asselin
1572,Themistocles Assimes
1573,Sigurd Assing
1574,Christian Aßmann
1575,Susan E. Assmann
1576,E. F. Assmus
1577,S. Assoudou
1578,R. A. B. Assumpção
1579,Renato Assunção
1580,S. V. Astashkin
1581,Kenneth A. Astbury
1582,Sheel Asthana
1583,Sheena Asthana
1584,Sam Astill
1585,Jeremy Astin
1586,William Astle
1587,Susan Astley
1588,Jaakko Astola
1589,John A. D. Aston
1590,Arvydas Astrauskas
1591,Erni Tri Astuti
1592,Kobby O. Asubonteng
1593,Arthur Asuncion
1594,Anil Aswani
1595,M. H. Asyali
1596,Cemal Atakan
1597,A. Selin Atalay
1598,Rami Atar
1599,Aliye Atay-kayis
1600,Yves Atchadé
1601,Folefac D. Atem
1602,Saieed F. Ateya
1603,George Athanasopoulos
1604,Emilia Athayde
1605,Juli Atherton
1606,Demetris Athienitis
1607,Avanti Athreya
1608,J. S. Athreya
1609,Krishna B. Athreya
1610,Siva Athreya
1611,N. Atienza
1612,Taskin Atilgan
1613,A. O. L. Atkin
1614,Joel E. Atkins
1615,Anthony B. Atkinson
1616,Anthony C. Atkinson
1617,Bruce W. Atkinson
1618,E N Atkinson
1619,G. F. Atkinson
1620,Michael P. Atkinson
1621,R. Atkinson
1622,Richard A. Atkinson
1623,Scott E. Atkinson
1624,M. Atlagh
1625,Stéphane Attal
1626,Massimo Attanasio
1627,Said Attaoui
1628,Rohan Attele
1629,C. L. F. Attfield
1630,Ahmed F. Attia
1631,John Attia
1632,Hagai T. Attias
1633,Alan D. Attie
1634,Mohammed Attouch
1635,Gregorio Saravia Atuncar
1636,Corwin L. Atwood
1637,Kinman Au
1638,Rhoda Au
1639,Elisete C. Q. Aubin
1640,Jean-baptiste Aubin
1641,Guillaume Aubrun
1642,Christophe Aubry
1643,James C. Aubuchon
1644,Paul F. Auclair
1645,Hesham A. Auda
1646,Claude Auderset
1647,Jean-yves Audibert
1648,Francesco Audrino
1649,Alexander Aue
1650,Corinna Auer
1651,D. P. Auer
1652,Peter Auer
1653,Richard Auer
1654,Bjørn Auestad
1655,Antonio Auffinger
1656,Yves Auffray
1657,Joan Augé
1658,Jean-louis Auget
1659,Luigi Augugliaro
1660,Anna Auguste
1661,Nicole H. Augustin
1662,Thomas Augustin
1663,Maciej Augustyniak
1664,Ilse Augustyns
1665,Sungyoung Auh
1666,Brian H. Aukema
1667,Stefan Aulbach
1668,Robert J. Aumann
1669,Erlend Aune
1670,Ariane Auquier
1671,Kari Auranen
1672,Stéphane Auray
1673,Filippo Aureli
1674,A. H. Aurengo
1675,Frank Aurzada
1676,Pascal Auscher
1677,María Concepción Ausín
1678,Marcel Ausloos
1679,Haakon Michael Austad
1680,H. Austin
1681,Matthew D. Austin
1682,Peter C. Austin
1683,Tim Austin
1684,Florent Autin
1685,Brigitte Autran
1686,Bertran Auvert
1687,Marta Avalos
1688,Marco Avarucci
1689,Mubeccel Didem Avcioglu
1690,Terje Aven
1691,Luca Avena
1692,Rudolf Avenhaus
1693,R. Averkamp
1694,Jean Avérous
1695,Christy L. Avery
1696,Matthew Avery
1697,Peter J. Avery
1698,M. Avetisyan
1699,Paul Aveyard
1700,Diana Avila
1701,Ana Ivelisse Avilés
1702,David Avis
1703,Konstantin Avrachenkov
1704,Florin Avram
1705,Panagiotis Avramidis
1706,Renata Avros
1707,Jill Spitz Avrunin
1708,Adnan M. Awad
1709,Saria S. Awadalla
1710,Hyat Mohammad Awan
1711,Oluwagbohunmi A. Awosoga
1712,Tim Axelrod
1713,William G. Axinn
1714,Nihat Ay
1715,Antoine Ayache
1716,Guillermo Ayala
1717,A. O. Ayanlowo
1718,Takanori Ayano
1719,Sibel Aydemir
1720,Ülker Aydemir
1721,Burcu Aydin
1722,Halil Aydoğdu
1723,Elizabeth Ayers
1724,L. W. Ayers
1725,Funda Aygun
1726,H. Öztaş Ayhan
1727,Salma Ayis
1728,Robert G. Aykroyd
1729,Paul Aylin
1730,Daniel Ayoubkhani
1731,Eduardo S. Ayra
1732,J. Ayres
1733,E. Ayuga Téllez
1734,Mercedes Ayuso
1735,R S N Ayuthya
1736,Rajeev Ayyagari
1737,Deepak Nag Ayyala
1738,Kazi Azad
1739,Mahdis Azadbakhsh
1740,Namman Ali Azadi
1741,Jean-marc Azaïs
1742,Romain Azaïs
1743,A. S. Azari
1744,Rahman Azari
1745,Daniel L. Azarnoff
1746,Hasanali Azarnoosh
1747,Cristina Azcárate
1748,Ulisses Miranda Azeiteiro
1749,S. P. Azen
1750,Caio L. N. Azevedo
1751,Cecilia Azevedo
1752,M. Azimmohseni
1753,Lamiae Azizi
1754,Martin Azizyan
1755,F. Azizzadeh
1756,Amin Azmon
1757,Ehsan Azmoodeh
1758,Théophile T. Azomahou
1759,Alain Azouvi
1760,Rajae Azrak
1761,David Azriel
1762,Shinji Azuma
1763,Adelchi Azzalini
1764,M. M. Azzam
1765,Nadjia Azzedine
1766,Laura Azzimonti
1767,Carlos R. Azzoni
1768,Livio Azzoni
1769,Hassan Baaqeel
1770,Mamadou Ba
1771,Shan Ba
1772,Ingrid A. Baade
1773,Peter Baade
1774,C. Baayen
1775,Avraham Bab
1776,Kunihiro Baba
1777,Thiam Baba
1778,Yasumasa Baba
1779,S. Derin Babacan
1780,Z. Babaei
1781,Olena Babak
1782,Manoochehr Babanezhad
1783,J. C. Babb
1784,James S. Babb
1785,Beate Babbel
1786,Bruce A. Babcock
1787,Alexandra Babenko
1788,S. Babey
1789,Abdel Babiker
1790,Martine Babillot
1791,P. Babilua
1792,Steven Babin
1793,Denise Babineau
1794,B. Re. Victor Babu
1795,Gutti Jogesh Babu
1796,A. Babul
1797,Alessandra Babuscia
1798,Colin Babyak
1799,Génia Babykina
1800,Sergio Bacallado
1801,Luiz Antonio Baccalá
1802,Doha Baccar
1803,François Baccelli
1804,Peter Bacchetti
1805,Marisa Bacchi
1806,Silvia Bacci
1807,A. Baccini
1808,Alberto Baccini
1809,Michela Baccini
1810,Helena Bacellar
1811,Eric Bach
1812,Francis Bach
1813,Michael Bacharach
1814,Annie Bachelot
1815,Fabian E. Bachl
1816,Martin Bachmaier
1817,Dirk Bachmann
1818,L. M. Bachmann
1819,Max O. Bachmann
1820,François Bachoc
1821,Jennifer Bacik
1822,Thomas Back
1823,A. R. Backhouse
1824,Peter Backus
1825,J. Bacon-shone
1826,D. W. Bacon
1827,Simon L. Bacon
1828,John Baconshone
1829,Jean-noël Bacro
1830,Emmanuel Bacry
1831,A. J. Baczkowski
1832,Monica E. Bad-dumitrescu
1833,Oualid Bada
1834,M. N. Badade
1835,Saleh O. Badahdah
1836,Anthony F. Badalamenti
1837,Adrian Baddeley
1838,Julia O. Bader
1839,Viorel Badescu
1840,Gary J. Badger
1841,N. H. Badi
1842,F. G. Badía
1843,Clara Badler
1844,G. Badowski
1845,David Badre
1846,J. H. Badsberg
1847,Oleg Badunenko
1848,Harold Bae
1849,Jongho Bae
1850,Jongsig Bae
1851,Kyounghwa Bae
1852,Kyoungwha Bae
1853,Taehan Bae
1854,Whasoo Bae
1855,Sebastian Baecke
1856,David Baehrens
1857,Changryong Baek
1858,Ehung G. Baek
1859,Hoh Yoo Baek
1860,J. Baek
1861,J. S. Baek
1862,Jong-il Baek
1863,Jonggyu Baek
1864,Jung Woo Baek
1865,Vibeke Baelum
1866,Bart Baesens
1867,J. M. Baeten
1868,S. Baeten
1869,Gregori Baetschmann
1870,Bernard Baffour
1871,R. Bafico
1872,Isha Bagai
1873,Ansuman Bagchi
1874,Arunabha Bagchi
1875,Bhaskar Bagchi
1876,Partha Bagchi
1877,Parthasarathy Bagchi
1878,Sitadri Bagchi
1879,Srijib B. Bagchi
1880,Sunanda Bagchi
1881,Vilijandas Bagdonavičius
1882,Andrew W. Baggaley
1883,Keith A. Baggerly
1884,Christain Bagh
1885,Alireza Akbarzadeh Bagheban
1886,T. Baghfalaki
1887,Hossein Baghishani
1888,Emilia Bagiella
1889,Dimitrios Bagkavos
1890,Jenny Baglivo
1891,Anthony Bagnall
1892,Vincenzo Bagnardi
1893,Luca Bagnato
1894,Teresa Bago Duva
1895,Pantelis Bagos
1896,Michael Bagshaw
1897,Marc Baguelin
1898,Subhash C. Bagui
1899,Christophe Bahadoran
1900,R. R. Bahadur
1901,Antonio Bahamonde
1902,Natalia Bahamonde
1903,Asma Bahamyirou
1904,Ali Baharev
1905,Lamya A. Baharith
1906,Ahmad Zubaidi Baharumshah
1907,Shashi Bahl
1908,Sohail Bahmani
1909,E. Bahrami Samani
1910,Tarik Bahraoui
1911,Do Sun Bai
1912,Erwei Bai
1913,Fangfang Bai
1914,Jianfang Bai
1915,Jianming Bai
1916,Jiawei Bai
1917,Jushan Bai
1918,Li 1 Bai
1919,Li 2 Bai
1920,Lihua Bai
1921,Peng Bai
1922,Ping Bai
1923,Ren-hong Bai
1924,S. Kalpana Bai
1925,Shuyang Bai
1926,Xiaodong Bai
1927,Xiaofei Bai
1928,Xiuqin Bai
1929,Yan Bai
1930,Yang Bai
1931,Ying Bai
1932,Yun Bai
1933,Zhidong Bai
1934,Karim Baiche
1935,Andreas Baierl
1936,Angel Rodolfo Baigorri
1937,Jinho Baik
1938,Barbara A. Bailar
1939,John C. Bailar
1940,A. John Bailer
1941,B. J. R. Bailey
1942,Daniel Bailey
1943,H. Bailey
1944,James Bailey
1945,Julia K. Bailey
1946,Kent R. Bailey
1947,Kent T. Bailey
1948,Larissa L. Bailey
1949,Leroy Bailey
1950,Natalia Bailey
1951,Norman T. J. Bailey
1952,R. A. Bailey
1953,R. C. Bailey
1954,R. E. Bailey
1955,Ralph W. Bailey
1956,Stuart Bailey
1957,Trevor Bailey
1958,Sophie Baillargeon
1959,Ismaël Bailleul
1960,Richard T. Baillie
1961,Stephen R. Baillie
1962,Amparo Baíllo
1963,J.-b. Baillon
1964,Lee J. Bain
1965,Michael E. Bain
1966,Patrick T. Bain
1967,J. R. Bainbridge
1968,A. Baines
1969,Paul Baines
1970,Gianluca Baio
1971,Mike Baiocchi
1972,Eric Bair
1973,Sean Bair
1974,Radheshyam Bairagi
1975,Ismihan Bairamov
1976,David Baird
1977,Donna Baird
1978,Henry S. Baird
1979,Kathy Baisley
1980,Rakesh Kumar Bajaj
1981,C. Bajdik
1982,Steve M. Bajgier
1983,Adnaik Sachin Bajirao
1984,Piotr Bajorski
1985,Ruta Bajorunaite
1986,Nathalie Bajos
1987,W. U. Bajwa
1988,Britta Anker Bak
1989,K. Shuvo Bakar
1990,Mohd Rizam A. Bakar
1991,S. A. A. Bakar
1992,N. H. G. Baken
1993,Brent A. Baker
1994,C. R. Baker
1995,Carol J. Baker
1996,David M. Baker
1997,Edward Baker
1998,Frank B. Baker
1999,Fred D. Baker
2000,Georgiana R. Baker
2001,Laurence H. Baker
2002,R. D. Baker
2003,R. J. Baker
2004,Rebecca M. Baker
2005,Regina M. Baker
2006,Rose Baker
2007,Sherryl A. Baker
2008,Stuart G. Baker
2009,Thomas C. Baker
2010,William L. Baker
2011,Ameet Bakhai
2012,Andisheh Bakhshi
2013,Mohammad Hasan Bakhtiarifar
2014,Victor Bakhtin
2015,Yuri Bakhtin
2016,Gökhan Bakır
2017,M. A. Bakir
2018,Saad Bakir
2019,Nail K. Bakirov
2020,Marie A. Bakitas
2021,Øyvind Bakke
2022,Bart 1 Bakker
2023,Bart 2 Bakker
2024,Leiv Bakketeig
2025,Ayman Baklizi
2026,Hassan S. Bakouch
2027,Giorgos Bakoyannis
2028,Dominique Bakry
2029,Jerzy K. Baksalary
2030,Oskar Maria Baksalary
2031,M. Fazil Baksh
2032,Aleksej Bakshaev
2033,M. Erdal Balaban
2034,Fadoua Balabdaoui
2035,Veerabhadran Baladandayuthapani
2036,Viviane Baladi
2037,Cecile C. Balagtas
2038,Srinivasan Balaji
2039,N. Balakrishna
2040,Narayanaswamy Balakrishnan
2041,Sivaraman Balakrishnan
2042,Suhrid Balakrishnan
2043,S. Balamurali
2044,Raluca M. Balan
2045,Kevin P. Balanda
2046,E. Balansard
2047,Eugenio P. Balanzario
2048,Uditha Balasooriya
2049,G. K. Balasubramani
2050,K. Balasubramanian
2051,Krishnakumar Balasubramanian
2052,Raji Balasubramanian
2053,Ivan Balazs
2054,Márton Balázs
2055,Simona Balbi
2056,Maria-florina Balcan
2057,Sibel Balci
2058,Erik J. Balder
2059,Earvin Balderama
2060,Bruno A. Baldessari
2061,Alessandro Baldi Antognini
2062,Ileana Baldi
2063,Paolo Baldi
2064,Pierre Baldi
2065,David J. Balding
2066,Anne-line Balduck
2067,David Balduzzi
2068,Kent F. Baldwin
2069,Peter Baldwin
2070,Su Baldwin
2071,Vladimír Balek
2072,Andrew Balemi
2073,Mathieu Balesdent
2074,P. P. Balestrassi
2075,Juan Lucas Bali
2076,Silvia Balia
2077,András Bálint
2078,Paul Balister
2079,E. O. Balitskaya
2080,B. M. Balk
2081,Jeremy Balka
2082,Alexander Balke
2083,Guus Balkema
2084,Sandy D. Balkin
2085,A. J. Ball
2086,Clifford A. Ball
2087,Edward D. Ball
2088,Frank Ball
2089,Keith M. Ball
2090,Michael O. Ball
2091,Robert Ball
2092,Felix Ballani
2093,M. Alan Ballard
2094,Rocco Ballerini
2095,Marco Ballin
2096,Enzo Ballone
2097,Vlad Bally
2098,Judith Balmaña
2099,D. W. Balmer
2100,Andre Balogh
2101,József Balogh
2102,Nikolay Balov
2103,Robert F. Balshaw
2104,Badi H. Baltagi
2105,Valéria Troncoso Baltar
2106,Aleksandras Baltrūnas
2107,Marc Baltzan
2108,Mini N. Balu
2109,Laura B. Balzer
2110,John Bamberg
2111,Christina Bamia
2112,Christina Bamias
2113,Jifei Ban
2114,Masataka Ban
2115,Sadayuki Ban
2116,Konrad Banachewicz
2117,Fabrice Bancken
2118,G. A. Bancroft
2119,T. A. Bancroft
2120,Tim Bancroft
2121,Karen Bandeen-roche
2122,Cyril Banderier
2123,Stefania Bandinelli
2124,Andriy Bandos
2125,Hanna Bandos
2126,Christoph Bandt
2127,Ananda Bandulasiri
2128,Antar Bandyopadhyay
